"362149953241,09:09:23:778,-0.6823475,-0.4357447,9.775525"
"362159963006,09:09:23:796,-0.7182605,-0.4237737,9.840169"
"362169942254,09:09:23:812,-0.6655881,-0.39025488,9.830592"
"362179952020,09:09:23:823,-0.6967127,-0.4189853,9.782708"
"362189961786,09:09:23:832,-0.6751649,-0.4309563,9.773131"
"362200002069,09:09:23:861,-0.6967127,-0.4285621,9.821015"
"362210011835,09:09:23:885,-0.7038953,-0.36631286,9.763555"
"362220021600,09:09:23:906,-0.7565677,-0.4189853,9.775525"
"362230031366,09:09:23:925,-0.7254431,-0.34955344,9.763555"
"362240041131,09:09:23:955,-0.641646,-0.41180268,9.749189"
"362250081415,09:09:23:997,-0.6751649,-0.4309563,9.7324295"
"362260091180,09:09:24:010,-0.7326257,-0.48362875,9.730036"
"362270100946,09:09:24:016,-0.7685388,-0.47165772,9.821015"
"362280110711,09:09:24:026,-0.7565677,-0.45010993,9.727641"
"362290150995,09:09:24:036,-0.7086837,-0.4189853,9.782708"
"362360249872,09:09:24:097,-0.62728083,-0.38307226,9.744401"
"362370259637,09:09:24:124,-0.6967127,-0.3878607,9.787497"
"362380299920,09:09:24:132,-0.7445967,-0.4213795,9.82341"
"362390309686,09:09:24:142,-0.6919243,-0.4261679,9.76116"
"362400349969,09:09:24:151,-0.7302315,-0.4237737,9.7563715"
"363211659784,09:09:24:513,-0.6727707,-0.40940848,9.7563715"
"363331776971,09:09:24:577,-0.7086837,-0.40462008,9.797073"
"363371816034,09:09:24:603,-0.7182605,-0.39025488,9.770737"
"363391835565,09:09:24:618,-0.7374141,-0.40701428,9.768343"
"363401845331,09:09:24:628,-0.7206547,-0.46208093,9.785102"
"363411855096,09:09:24:636,-0.7086837,-0.37828386,9.792285"
"363421895379,09:09:24:644,-0.7038953,-0.4405331,9.753978"
"363431905145,09:09:24:651,-0.6847417,-0.37828386,9.82341"
"363441914911,09:09:24:661,-0.7062895,-0.40222588,9.76116"
"363451924676,09:09:24:668,-0.7302315,-0.38307226,9.785102"
"363461934442,09:09:24:676,-0.7182605,-0.4141969,9.76116"
"363471944208,09:09:24:683,-0.6847417,-0.4429273,9.751583"
"363702168817,09:09:24:936,-0.7062895,-0.33518824,9.813833"
"363762288446,09:09:25:073,-0.7254431,-0.40462008,9.794679"
"363772298211,09:09:25:088,-0.7110779,-0.35913026,9.792285"
"363782307977,09:09:25:115,-0.6703765,-0.4357447,9.797073"
"363792317743,09:09:25:129,-0.6847417,-0.4285621,9.794679"
"363802327508,09:09:25:143,-0.6727707,-0.48841715,9.811439"
"363812367792,09:09:25:154,-0.7182605,-0.48602295,9.725247"
"363822377557,09:09:25:166,-0.6847417,-0.4333505,9.751583"
"363832417840,09:09:25:178,-0.7350199,-0.36870706,9.701305"
"364353047723,09:09:25:435,-0.7015011,-0.45968673,9.840169"
"364363057489,09:09:25:442,-0.770933,-0.4333505,9.78989"
"366646657342,09:09:26:579,-0.6943185,-0.46208093,9.832987"
"366656667108,09:09:26:601,-0.7206547,-0.38307226,9.701305"
"366666676874,09:09:26:614,-0.6536171,-0.39983168,9.751583"
"366676686639,09:09:26:627,-0.63206923,-0.3878607,9.832987"
"366686726922,09:09:26:639,-0.7038953,-0.320823,9.746795"
"366696706170,09:09:26:647,-0.6823475,-0.36152446,9.787497"
"366706715936,09:09:26:658,-0.7613561,-0.47644615,9.737218"
"366716725702,09:09:26:666,-0.6703765,-0.4141969,9.737218"
"366726735467,09:09:26:678,-0.6871359,-0.33039984,9.782708"
"367237477655,09:09:27:182,-0.7422025,-0.4141969,9.751583"
"367247487420,09:09:27:190,-0.7015011,-0.36870706,9.753978"
"367257497186,09:09:27:218,-0.7326257,-0.41180268,9.734824"
"367267476434,09:09:27:231,-0.6991069,-0.4165911,9.80665"
"367277486200,09:09:27:240,-0.6751649,-0.35673606,9.749189"
"367287557001,09:09:27:248,-0.6871359,-0.4189853,9.725247"
"367297566766,09:09:27:259,-0.6536171,-0.4261679,9.77792"
"367307576532,09:09:27:276,-0.7206547,-0.30645782,9.842564"
"367317586297,09:09:27:285,-0.6943185,-0.39264908,9.7563715"
"367407704706,09:09:27:342,-0.7302315,-0.40940848,9.753978"
"367988393182,09:09:27:917,-0.6943185,-0.4189853,9.782708"
"367998402948,09:09:27:929,-0.6943185,-0.45010993,9.742006"
"368008412713,09:09:27:936,-0.7086837,-0.4357447,9.7563715"
"368018422479,09:09:27:948,-0.7134721,-0.37588966,9.734824"
"368028432245,09:09:27:956,-0.6919243,-0.34715924,9.742006"
"368038442010,09:09:27:978,-0.6775591,-0.47405192,9.763555"
"368048451776,09:09:28:008,-0.7230489,-0.40222588,9.792285"
"368058461542,09:09:28:029,-0.6679823,-0.48602295,9.7563715"
"368068471307,09:09:28:042,-0.7589619,-0.44532153,9.725247"
"368078481073,09:09:28:050,-0.7206547,-0.37828386,9.763555"
"368178639764,09:09:28:106,-0.7015011,-0.44771573,9.7563715"
"368378896112,09:09:28:307,-0.7134721,-0.45729253,9.701305"
"368388905877,09:09:28:316,-0.7134721,-0.40222588,9.715671"
"368398946161,09:09:28:326,-0.6919243,-0.4237737,9.751583"
"368408955926,09:09:28:338,-0.7350199,-0.36870706,9.763555"
"368418965692,09:09:28:349,-0.6991069,-0.40701428,9.7324295"
"368428975458,09:09:28:360,-0.7134721,-0.40940848,9.730036"
"368438954706,09:09:28:368,-0.6703765,-0.36870706,9.763555"
"368448994989,09:09:28:378,-0.7326257,-0.4189853,9.718064"
"368459004754,09:09:28:389,-0.6919243,-0.36870706,9.797073"
"368769399042,09:09:28:699,-0.7469909,-0.4261679,9.758766"
"368779439325,09:09:28:710,-0.7110779,-0.4357447,9.825804"
"368789479608,09:09:28:722,-0.7589619,-0.4261679,9.797073"
"368949696893,09:09:28:910,-0.7158663,-0.4261679,9.746795"
"368959676141,09:09:28:922,-0.7206547,-0.45968673,9.768343"
"368969716424,09:09:28:933,-0.6679823,-0.37828386,9.737218"
"368979726190,09:09:28:941,-0.7445967,-0.44532153,9.821015"
"368989735956,09:09:28:950,-0.6679823,-0.46447513,9.768343"
"368999715204,09:09:28:959,-0.7661445,-0.37828386,9.818622"
"369009755487,09:09:28:970,-0.7398083,-0.4165911,9.7084875"
"369019795770,09:09:28:981,-0.63206923,-0.45250413,9.720459"
"369029805536,09:09:28:992,-0.6536171,-0.47165772,9.763555"
"369139943475,09:09:29:077,-0.7062895,-0.36631286,9.730036"
"369530446405,09:09:29:460,-0.6991069,-0.41180268,9.742006"
"369590535516,09:09:29:517,-0.7086837,-0.4213795,9.7803135"
"369610585565,09:09:29:538,-0.6679823,-0.3878607,9.77792"
"369630605096,09:09:29:557,-0.7038953,-0.47405192,9.744401"
"369650655145,09:09:29:578,-0.7637503,-0.45968673,9.768343"
"369660634393,09:09:29:588,-0.61530983,-0.39504328,9.7324295"
"369670644159,09:09:29:598,-0.7134721,-0.46447513,9.809045"
"369680653924,09:09:29:609,-0.7206547,-0.49081135,9.775525"
"369690663690,09:09:29:618,-0.7158663,-0.4261679,9.744401"
"369700673456,09:09:29:628,-0.6727707,-0.34955344,9.744401"
"369710683221,09:09:29:638,-0.6775591,-0.44771573,9.76116"
"369740743036,09:09:29:668,-0.7206547,-0.48362875,9.792285"
"369750722284,09:09:29:680,-0.7326257,-0.4405331,9.715671"
"369760732049,09:09:29:693,-0.6895301,-0.39504328,9.794679"
"369840871210,09:09:29:768,-0.6751649,-0.4309563,9.78989"
"369850880975,09:09:29:780,-0.7158663,-0.39025488,9.7803135"
"369860890741,09:09:29:805,-0.7134721,-0.4189853,9.768343"
"369870900506,09:09:29:812,-0.6847417,-0.4189853,9.773131"
"369880910272,09:09:29:823,-0.7086837,-0.4141969,9.763555"
"369890920038,09:09:29:833,-0.770933,-0.48362875,9.842564"
"369900929803,09:09:29:846,-0.6584055,-0.35673606,9.713276"
"370281453485,09:09:30:210,-0.7493851,-0.3854665,9.725247"
"370351521844,09:09:30:278,-0.7326257,-0.41180268,9.765948"
"370371541376,09:09:30:303,-0.6679823,-0.39983168,9.718064"
"370381551141,09:09:30:317,-0.7469909,-0.4261679,9.78989"
"370391560907,09:09:30:339,-0.6919243,-0.45010993,9.742006"
"370401601190,09:09:30:354,-0.6799533,-0.40222588,9.799467"
"370411580438,09:09:30:370,-0.7326257,-0.40940848,9.742006"
"370421590204,09:09:30:391,-0.6751649,-0.38307226,9.787497"
"370431599969,09:09:30:407,-0.6895301,-0.4309563,9.744401"
"370441609735,09:09:30:423,-0.6679823,-0.45729253,9.742006"
"370451650018,09:09:30:432,-0.6895301,-0.35913026,9.775525"
"370461659784,09:09:30:448,-0.7422025,-0.39983168,9.718064"
"370471669549,09:09:30:457,-0.7158663,-0.4261679,9.753978"
"370581868524,09:09:30:522,-0.6967127,-0.46686932,9.763555"
"370601918573,09:09:30:534,-0.7230489,-0.47405192,9.7563715"
"370611958856,09:09:30:541,-0.7398083,-0.36870706,9.811439"
"370621938104,09:09:30:550,-0.7206547,-0.46447513,9.7563715"
"370631947870,09:09:30:560,-0.7206547,-0.4405331,9.768343"
"370641988153,09:09:30:572,-0.6775591,-0.45010993,9.758766"
"370702046747,09:09:30:630,-0.7661445,-0.36391866,9.799467"
"370712056512,09:09:30:639,-0.7254431,-0.4189853,9.739613"
"370722066278,09:09:30:652,-0.6679823,-0.49320555,9.749189"
"370732076043,09:09:30:661,-0.6919243,-0.33758244,9.751583"
"371152516717,09:09:31:086,-0.7206547,-0.4189853,9.832987"
"371232594842,09:09:31:164,-0.7445967,-0.48123455,9.7084875"
"371262624139,09:09:31:192,-0.6919243,-0.44771573,9.7084875"
"371272633905,09:09:31:204,-0.6775591,-0.50757074,9.7803135"
"371673024530,09:09:31:602,-0.7517793,-0.39743748,9.775525"
"371693074579,09:09:31:667,-0.6967127,-0.4141969,9.82341"
"371723103876,09:09:31:696,-0.7374141,-0.48123455,9.763555"
"371763142938,09:09:31:723,-0.7015011,-0.4357447,9.770737"
"371773152704,09:09:31:748,-0.7422025,-0.4357447,9.7563715"
"371783162469,09:09:31:776,-0.7134721,-0.45010993,9.763555"
"371793233270,09:09:31:802,-0.6775591,-0.4213795,9.773131"
"371803273553,09:09:31:820,-0.7038953,-0.4261679,9.782708"
"371813283319,09:09:31:837,-0.7374141,-0.4405331,9.706094"
"371823293085,09:09:31:857,-0.7350199,-0.4261679,9.737218"
"371833302850,09:09:31:879,-0.6967127,-0.4405331,9.763555"
"371843312616,09:09:31:935,-0.7469909,-0.35673606,9.753978"
"371853322381,09:09:31:946,-0.7015011,-0.4429273,9.7803135"
"371863332147,09:09:31:957,-0.6488287,-0.44532153,9.698911"
"371873341913,09:09:31:983,-0.6631939,-0.38307226,9.782708"
"371883351678,09:09:31:996,-0.6799533,-0.4285621,9.797073"
"371903371210,09:09:32:021,-0.7086837,-0.36152446,9.799467"
"371913411493,09:09:32:029,-0.6991069,-0.36870706,9.787497"
"371923421258,09:09:32:036,-0.6488287,-0.4141969,9.794679"
"371933461542,09:09:32:043,-0.6895301,-0.4333505,9.7563715"
"372083669061,09:09:32:112,-0.62488663,-0.44771573,9.782708"
"372093709344,09:09:32:128,-0.6871359,-0.32800564,9.7324295"
"372103688592,09:09:32:140,-0.6775591,-0.38307226,9.751583"
"372113698358,09:09:32:168,-0.7230489,-0.40222588,9.78989"
"372123708124,09:09:32:179,-0.7110779,-0.4165911,9.799467"
"372133717889,09:09:32:249,-0.6799533,-0.4141969,9.77792"
"372143727655,09:09:32:259,-0.7206547,-0.38307226,9.775525"
"372153767938,09:09:32:268,-0.6871359,-0.40940848,9.782708"
"372163777704,09:09:32:275,-0.7038953,-0.48602295,9.751583"
"372173787469,09:09:32:283,-0.6344634,-0.4189853,9.746795"
"372213826532,09:09:32:302,-0.7062895,-0.40940848,9.799467"
"372233876581,09:09:32:331,-0.7637503,-0.41180268,9.773131"
"372243916864,09:09:32:358,-0.6967127,-0.39983168,9.811439"
"372253957147,09:09:32:374,-0.6512229,-0.4309563,9.80665"
"372263966913,09:09:32:422,-0.7398083,-0.4189853,9.773131"
"372273976678,09:09:32:437,-0.6943185,-0.3878607,9.77792"
"372284016961,09:09:32:449,-0.6751649,-0.40940848,9.734824"
"372294026727,09:09:32:458,-0.7422025,-0.40222588,9.775525"
"372304067010,09:09:32:472,-0.6847417,-0.4165911,9.727641"
"372314076776,09:09:32:482,-0.6919243,-0.35913026,9.742006"
"372874745721,09:09:32:802,-0.6703765,-0.47644615,9.782708"
"372944875116,09:09:32:873,-0.7493851,-0.47884035,9.78989"
"372954854364,09:09:32:898,-0.7350199,-0.4429273,9.76116"
"372964894647,09:09:32:928,-0.6512229,-0.4189853,9.801862"
"372984914178,09:09:32:976,-0.7086837,-0.4261679,9.773131"
"372994893426,09:09:32:995,-0.7086837,-0.38067806,9.763555"
"373004933710,09:09:33:021,-0.7206547,-0.36152446,9.758766"
"373014943475,09:09:33:037,-0.6751649,-0.39504328,9.749189"
"373024953241,09:09:33:048,-0.7062895,-0.4141969,9.753978"
"373034932489,09:09:33:060,-0.7398083,-0.45010993,9.739613"
"373044972772,09:09:33:067,-0.6751649,-0.35673606,9.832987"
"373054982538,09:09:33:080,-0.6847417,-0.37110126,9.753978"
"373064992303,09:09:33:099,-0.6943185,-0.39743748,9.751583"
"373075002069,09:09:33:170,-0.7182605,-0.38067806,9.739613"
"373085011835,09:09:33:186,-0.7158663,-0.38067806,9.825804"
"373095021600,09:09:33:291,-0.7254431,-0.39983168,9.744401"
"373105031366,09:09:33:309,-0.7182605,-0.44532153,9.782708"
"373115041131,09:09:33:326,-0.6607997,-0.36631286,9.77792"
"373125081415,09:09:33:335,-0.6775591,-0.45489833,9.768343"
"373135091180,09:09:33:346,-0.6847417,-0.39264908,9.787497"
"373145070428,09:09:33:355,-0.7110779,-0.44771573,9.763555"
"373155049676,09:09:33:382,-0.7469909,-0.36152446,9.76116"
"373165120477,09:09:33:416,-0.6440403,-0.33997664,9.775525"
"373175099725,09:09:33:427,-0.7374141,-0.4285621,9.730036"
"373185109491,09:09:33:434,-0.7757214,-0.44532153,9.785102"
"373335347528,09:09:33:506,-0.6775591,-0.4189853,9.765948"
"373345326776,09:09:33:522,-0.6991069,-0.45968673,9.8042555"
"373355336542,09:09:33:534,-0.6536171,-0.39983168,9.792285"
"373365376825,09:09:33:543,-0.7278373,-0.37828386,9.8042555"
"373375386590,09:09:33:562,-0.6871359,-0.41180268,9.734824"
"373385396356,09:09:33:570,-0.78050977,-0.4285621,9.813833"
"373415425653,09:09:33:617,-0.6919243,-0.35913026,9.782708"
"373425435418,09:09:33:632,-0.6392518,-0.40222588,9.813833"
"373435445184,09:09:33:638,-0.6991069,-0.37110126,9.713276"
"373445454950,09:09:33:653,-0.6775591,-0.40462008,9.80665"
"373525533075,09:09:33:700,-0.6799533,-0.4141969,9.809045"
"373545552606,09:09:33:725,-0.6847417,-0.4381389,9.698911"
"373555592889,09:09:33:736,-0.61530983,-0.4189853,9.770737"
"373565572137,09:09:33:746,-0.7326257,-0.37349546,9.799467"
"373575581903,09:09:33:755,-0.7062895,-0.37349546,9.765948"
"373585591668,09:09:33:766,-0.7134721,-0.49320555,9.813833"
"373615620965,09:09:33:792,-0.7493851,-0.35913026,9.730036"
"373625630731,09:09:33:806,-0.6631939,-0.47644615,9.7563715"
"373635671014,09:09:33:815,-0.6512229,-0.4333505,9.768343"
"373645680780,09:09:33:828,-0.7637503,-0.40222588,9.758766"
"373765828485,09:09:33:882,-0.63206923,-0.39504328,9.713276"
"373785848016,09:09:33:914,-0.6727707,-0.40701428,9.770737"
"373795918817,09:09:33:920,-0.6967127,-0.40940848,9.749189"
"373805928583,09:09:33:930,-0.7278373,-0.4405331,9.765948"
"373815938348,09:09:33:939,-0.6679823,-0.4357447,9.794679"
"373825948114,09:09:33:951,-0.6775591,-0.40462008,9.751583"
"374446614618,09:09:34:374,-0.7685388,-0.38307226,9.768343"
"374516682977,09:09:34:444,-0.6919243,-0.39983168,9.7563715"
"374556722040,09:09:34:484,-0.6631939,-0.4285621,9.765948"
"374576741571,09:09:34:504,-0.6607997,-0.38307226,9.753978"
"374596761102,09:09:34:524,-0.6703765,-0.47405192,9.773131"
"374997121210,09:09:34:924,-0.7230489,-0.49081135,9.768343"
"375047200555,09:09:34:974,-0.6991069,-0.4333505,9.749189"
"375077199335,09:09:35:004,-0.6607997,-0.35673606,9.770737"
"375097249383,09:09:35:027,-0.7134721,-0.4213795,9.765948"
"375117268915,09:09:35:048,-0.7086837,-0.3878607,9.794679"
"375137288446,09:09:35:064,-0.7110779,-0.4261679,9.82341"
"375147298211,09:09:35:078,-0.6751649,-0.40462008,9.765948"
"375157307977,09:09:35:087,-0.6823475,-0.36152446,9.7324295"
"375167317743,09:09:35:095,-0.7589619,-0.4189853,9.725247"
"375177327508,09:09:35:110,-0.6703765,-0.4405331,9.751583"
"375187337274,09:09:35:117,-0.6847417,-0.34476504,9.775525"
"375217397088,09:09:35:146,-0.7565677,-0.40222588,9.82341"
"375227437372,09:09:35:154,-0.6799533,-0.4357447,9.730036"
"375317616815,09:09:35:252,-0.6751649,-0.34237084,9.770737"
"375327626581,09:09:35:263,-0.7278373,-0.46926352,9.773131"
"375337636346,09:09:35:274,-0.6823475,-0.4189853,9.7803135"
"375347646112,09:09:35:281,-0.6703765,-0.37588966,9.744401"
"375357655877,09:09:35:291,-0.6344634,-0.4333505,9.763555"
"375367665643,09:09:35:302,-0.7134721,-0.4213795,9.751583"
"375377675409,09:09:35:311,-0.7206547,-0.4213795,9.76116"
"375387685174,09:09:35:318,-0.7278373,-0.3878607,9.744401"
"375407704706,09:09:35:335,-0.7086837,-0.45968673,9.775525"
"375417714471,09:09:35:347,-0.62009823,-0.39504328,9.763555"
"375497823114,09:09:35:426,-0.7398083,-0.4333505,9.76116"
"375507832879,09:09:35:443,-0.7422025,-0.38307226,9.742006"
"375517873163,09:09:35:454,-0.6679823,-0.40462008,9.768343"
"375527852411,09:09:35:466,-0.7493851,-0.4237737,9.799467"
"375537862176,09:09:35:479,-0.6631939,-0.4429273,9.703699"
"375547871942,09:09:35:489,-0.6991069,-0.50038815,9.730036"
"375557881708,09:09:35:497,-0.6464345,-0.38067806,9.768343"
"375567891473,09:09:35:505,-0.7613561,-0.36870706,9.787497"
"375587880487,09:09:35:523,-0.6751649,-0.39504328,9.737218"
"375597890252,09:09:35:530,-0.6775591,-0.39504328,9.816227"
"375698018426,09:09:35:634,-0.7015011,-0.39025488,9.773131"
"375728047723,09:09:35:665,-0.7086837,-0.4333505,9.749189"
"375738088006,09:09:35:674,-0.6991069,-0.4357447,9.737218"
"375748067254,09:09:35:683,-0.7302315,-0.3878607,9.763555"
"375758107538,09:09:35:690,-0.7493851,-0.44532153,9.773131"
"375768086786,09:09:35:698,-0.7254431,-0.4261679,9.809045"
"375778096551,09:09:35:709,-0.63206923,-0.39983168,9.821015"
"375788106317,09:09:35:720,-0.7015011,-0.4165911,9.77792"
